time,us_aqi,pm10,pm2_5,ozone,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,precipitation,dayofweek,hour,month
2025-06-21 02:00:00,70.0,46.2,19.4,59.0,149.0,6.1,7.4,29.715,85.0,17.698677,59.0,0.0,5,2,6
2025-06-21 03:00:00,70.0,46.8,18.9,59.0,134.0,5.3,7.2,30.265001,82.0,17.731598,68.0,0.0,5,3,6
2025-06-21 04:00:00,70.0,47.3,18.7,59.0,129.0,5.1,7.3,31.015001,77.0,21.2522,84.0,0.0,5,4,6
2025-06-21 05:00:00,70.0,42.7,17.6,59.0,143.0,5.0,7.0,31.515001,75.0,21.479666,91.0,0.0,5,5,6
2025-06-21 06:00:00,70.0,41.9,17.5,58.0,193.0,6.3,7.9,31.665,74.0,19.855558,87.0,0.0,5,6,6
2025-06-21 07:00:00,70.0,41.3,17.5,58.0,261.0,8.0,9.1,32.315,72.0,19.813087,93.0,0.0,5,7,6
2025-06-21 08:00:00,70.0,44.0,18.6,59.0,301.0,8.8,10.1,32.364998,71.0,20.808498,99.0,0.0,5,8,6
2025-06-21 09:00:00,70.0,46.3,19.4,63.0,286.0,8.0,10.8,32.364998,72.0,21.470612,100.0,0.0,5,9,6
2025-06-21 10:00:00,70.0,45.5,19.6,68.0,243.0,6.4,11.4,32.315,72.0,22.104116,100.0,0.0,5,10,6
2025-06-21 11:00:00,70.0,44.5,19.6,73.0,210.0,5.0,11.6,31.865,74.0,22.493519,89.0,0.0,5,11,6
2025-06-21 12:00:00,70.0,44.7,19.6,77.0,200.0,4.2,11.4,31.365,75.0,20.12461,60.0,0.0,5,12,6
2025-06-21 13:00:00,70.0,44.9,20.1,79.0,201.0,3.7,10.9,30.815,78.0,19.296135,73.0,0.0,5,13,6
2025-06-21 14:00:00,70.0,50.2,21.5,80.0,208.0,3.8,10.5,30.515001,79.0,18.971008,94.0,0.0,5,14,6
2025-06-21 15:00:00,70.0,40.7,19.3,77.0,225.0,4.6,10.4,30.015001,82.0,18.775303,100.0,0.0,5,15,6
2025-06-21 16:00:00,70.0,38.5,18.9,71.0,249.0,5.9,10.5,29.915,82.0,17.610588,100.0,0.0,5,16,6
2025-06-21 17:00:00,69.0,47.7,22.6,68.0,268.0,7.2,11.8,29.765001,83.0,18.514643,100.0,0.0,5,17,6
2025-06-21 18:00:00,69.0,45.8,22.6,62.0,277.0,9.7,11.7,30.315,83.0,14.707222,100.0,0.0,5,18,6
2025-06-21 19:00:00,68.0,44.8,22.8,55.0,280.0,13.3,11.5,30.065,85.0,13.32,100.0,0.0,5,19,6
2025-06-21 20:00:00,68.0,36.7,21.3,49.0,279.0,15.9,11.3,29.865,87.0,12.768586,100.0,0.0,5,20,6
2025-06-21 21:00:00,68.0,35.0,21.1,47.0,277.0,17.0,11.2,29.715,88.0,12.864649,100.0,0.0,5,21,6
2025-06-21 22:00:00,67.0,35.7,21.1,47.0,272.0,17.3,11.0,29.565,88.0,12.10157,100.0,0.0,5,22,6
2025-06-21 23:00:00,67.0,39.0,21.8,47.0,257.0,16.8,10.7,29.465,89.0,14.578888,100.0,0.0,5,23,6
2025-06-22 00:00:00,67.0,40.9,21.9,48.0,224.0,15.2,10.1,29.315,88.0,15.463244,100.0,0.0,6,0,6
2025-06-22 01:00:00,67.0,41.1,21.1,50.0,182.0,12.9,9.4,29.315,88.0,14.77755,100.0,0.0,6,1,6
2025-06-22 02:00:00,67.0,43.2,20.5,52.0,151.0,11.0,8.9,29.415,86.0,16.199999,100.0,0.0,6,2,6
2025-06-22 03:00:00,67.0,43.7,19.8,53.0,136.0,9.6,8.5,29.715,84.0,17.654688,100.0,0.0,6,3,6
2025-06-22 04:00:00,67.0,44.7,19.4,54.0,132.0,8.7,8.2,29.965,81.0,17.643673,100.0,0.0,6,4,6
2025-06-22 05:00:00,67.0,42.8,19.2,57.0,147.0,7.0,8.1,30.465,78.0,19.45333,99.0,0.0,6,5,6
2025-06-22 06:00:00,68.0,45.8,19.4,56.0,198.0,9.1,9.2,31.265001,76.0,20.06334,96.0,0.0,6,6,6
2025-06-22 07:00:00,68.0,54.2,21.3,55.0,267.0,12.0,10.8,31.865,74.0,20.774214,91.0,0.0,6,7,6
2025-06-22 08:00:00,68.0,59.1,22.7,57.0,311.0,13.3,12.2,32.164997,72.0,20.948164,93.0,0.0,6,8,6
2025-06-22 09:00:00,68.0,67.3,23.4,64.0,304.0,11.7,13.5,32.215,72.0,21.261345,84.0,0.0,6,9,6
2025-06-22 10:00:00,69.0,75.0,24.4,74.0,271.0,8.6,14.8,32.164997,73.0,22.682856,71.0,0.0,6,10,6
2025-06-22 11:00:00,69.0,78.2,25.4,82.0,243.0,6.0,15.3,31.665,75.0,23.979893,74.0,0.0,6,11,6
2025-06-22 12:00:00,70.0,79.9,26.8,88.0,228.0,4.6,14.5,31.615,76.0,23.333443,84.0,0.0,6,12,6
2025-06-22 13:00:00,70.0,76.6,26.6,92.0,218.0,3.6,13.0,30.915,80.0,22.89611,80.0,0.0,6,13,6
2025-06-22 14:00:00,71.0,74.7,26.0,93.0,218.0,3.4,11.9,30.415,82.0,19.95972,89.0,0.0,6,14,6
2025-06-22 15:00:00,71.0,65.9,24.6,89.0,236.0,3.9,11.7,30.015001,84.0,20.972897,78.0,0.0,6,15,6
2025-06-22 16:00:00,72.0,59.3,23.5,82.0,264.0,5.2,11.8,29.865,85.0,18.359999,86.0,0.0,6,16,6
2025-06-22 17:00:00,72.0,73.8,26.5,79.0,288.0,7.3,13.8,29.765001,85.0,16.58346,89.0,0.0,6,17,6
2025-06-22 18:00:00,73.0,60.8,24.2,71.0,303.0,10.3,13.4,29.965,86.0,13.891522,98.0,0.0,6,18,6
2025-06-22 19:00:00,73.0,56.0,23.3,61.0,314.0,14.4,12.8,29.815,87.0,13.70839,100.0,0.0,6,19,6
2025-06-22 20:00:00,73.0,48.2,23.2,53.0,319.0,17.5,12.4,29.715,87.0,11.592894,100.0,0.0,6,20,6
2025-06-22 21:00:00,73.0,45.2,23.2,50.0,319.0,18.7,12.5,29.665,87.0,10.97262,93.0,0.0,6,21,6
2025-06-22 22:00:00,73.0,47.0,23.9,49.0,314.0,18.8,12.7,29.565,87.0,11.525623,71.0,0.0,6,22,6
2025-06-22 23:00:00,73.0,50.2,24.9,49.0,296.0,18.2,12.7,29.615,87.0,10.966713,58.0,0.0,6,23,6
2025-06-23 00:00:00,74.0,50.3,24.6,50.0,256.0,16.6,12.0,29.665,88.0,11.770403,94.0,0.0,0,0,6
2025-06-23 01:00:00,74.0,50.1,23.7,51.0,204.0,14.3,11.1,29.665,88.0,11.165805,74.0,0.0,0,1,6
2025-06-23 02:00:00,74.0,49.1,22.8,52.0,165.0,12.3,10.3,29.815,87.0,11.726277,73.0,0.0,0,2,6
2025-06-23 03:00:00,74.0,48.7,21.9,52.0,148.0,10.9,9.7,30.265001,83.0,16.327497,55.0,0.0,0,3,6
2025-06-23 04:00:00,75.0,48.2,21.1,53.0,144.0,9.9,9.2,30.865,79.0,19.06301,73.0,0.0,0,4,6
2025-06-23 05:00:00,75.0,48.1,20.7,56.0,156.0,8.1,9.5,31.315,77.0,20.364674,73.0,0.0,0,5,6
2025-06-23 06:00:00,75.0,46.7,20.3,57.0,196.0,9.1,10.4,32.015,75.0,19.011953,62.0,0.0,0,6,6
2025-06-23 07:00:00,75.0,56.1,22.2,59.0,251.0,10.3,11.5,32.364998,73.0,20.393293,66.0,0.0,0,7,6
2025-06-23 08:00:00,75.0,58.6,22.9,63.0,285.0,10.6,12.6,32.614998,71.0,21.413193,55.0,0.0,0,8,6
2025-06-23 09:00:00,75.0,64.7,23.6,72.0,274.0,9.0,13.4,32.765,70.0,21.566973,63.0,0.0,0,9,6
2025-06-23 10:00:00,75.0,69.2,24.9,83.0,242.0,6.5,14.0,32.414997,72.0,22.545315,70.0,0.0,0,10,6
2025-06-23 11:00:00,75.0,69.2,25.7,92.0,218.0,4.6,14.4,31.865,73.0,22.725668,72.0,0.0,0,11,6
2025-06-23 12:00:00,75.0,69.8,26.1,96.0,214.0,3.8,14.4,31.865,73.0,19.914215,69.0,0.0,0,12,6
2025-06-23 13:00:00,75.0,69.8,26.4,98.0,218.0,3.7,14.1,31.265001,76.0,19.296135,63.0,0.0,0,13,6
2025-06-23 14:00:00,75.0,68.5,26.9,97.0,226.0,4.0,13.7,30.665,79.0,18.278645,78.0,0.0,0,14,6
2025-06-23 15:00:00,75.0,63.6,26.1,92.0,238.0,4.7,13.2,30.365,82.0,14.255272,100.0,0.0,0,15,6
2025-06-23 16:00:00,75.0,59.5,25.2,84.0,253.0,5.8,12.6,30.215,82.0,13.246826,100.0,0.0,0,16,6
2025-06-23 17:00:00,75.0,88.5,34.1,79.0,266.0,9.1,16.2,30.115,82.0,12.768586,100.0,0.0,0,17,6
2025-06-23 18:00:00,76.0,86.6,34.6,70.0,274.0,11.8,16.2,30.215,86.0,9.422101,100.0,0.0,0,18,6
2025-06-23 19:00:00,77.0,79.9,33.4,58.0,281.0,15.5,16.1,30.015001,86.0,10.587918,100.0,0.0,0,19,6
2025-06-23 20:00:00,78.0,76.1,33.2,48.0,290.0,18.6,15.9,29.865,87.0,8.891343,100.0,0.0,0,20,6
2025-06-23 21:00:00,79.0,73.3,33.3,43.0,313.0,20.7,15.5,29.715,89.0,8.39657,100.0,0.0,0,21,6
2025-06-23 22:00:00,80.0,74.7,32.8,40.0,338.0,22.2,14.8,29.565,89.0,9.19939,100.0,0.0,0,22,6
2025-06-23 23:00:00,80.0,75.7,32.0,39.0,342.0,22.2,13.9,29.465,90.0,8.891343,100.0,0.0,0,23,6
2025-06-24 00:00:00,81.0,71.9,30.0,40.0,303.0,19.6,12.4,29.765001,86.0,11.525623,99.0,0.0,1,0,6
2025-06-24 01:00:00,82.0,68.0,27.7,44.0,242.0,15.4,10.5,29.615,87.0,12.224107,99.0,0.0,1,1,6
2025-06-24 02:00:00,82.0,66.6,26.2,46.0,195.0,12.3,9.2,29.765001,86.0,13.797912,100.0,0.0,1,2,6
2025-06-24 03:00:00,82.0,66.6,25.5,45.0,175.0,11.2,8.5,30.065,84.0,14.512064,96.0,0.0,1,3,6
2025-06-24 04:00:00,83.0,64.5,24.9,44.0,170.0,11.2,8.4,30.615,79.0,15.256526,92.0,0.0,1,4,6
2025-06-24 05:00:00,83.0,67.8,24.9,47.0,181.0,9.6,9.2,31.215,76.0,17.782686,91.0,0.0,1,5,6
2025-06-24 06:00:00,83.0,68.9,25.4,50.0,224.0,9.7,11.0,32.164997,72.0,17.654688,82.0,0.0,1,6,6
2025-06-24 07:00:00,84.0,86.6,28.7,55.0,283.0,9.9,13.6,32.215,72.0,20.390114,78.0,0.0,1,7,6
2025-06-24 08:00:00,84.0,100.6,30.5,63.0,318.0,9.5,15.8,32.315,71.0,21.38897,69.0,0.0,1,8,6
2025-06-24 09:00:00,85.0,106.2,32.4,77.0,302.0,8.1,17.5,32.315,69.0,22.039528,100.0,0.0,1,9,6
2025-06-24 10:00:00,86.0,109.4,34.6,94.0,262.0,6.2,18.9,32.265,70.0,21.26744,100.0,0.0,1,10,6
2025-06-24 11:00:00,87.0,108.7,37.1,108.0,231.0,4.8,19.6,32.065,71.0,20.497883,67.0,0.0,1,11,6
2025-06-24 12:00:00,88.0,106.2,38.5,116.0,223.0,4.1,19.4,31.965,72.0,18.86139,91.0,0.0,1,12,6
2025-06-24 13:00:00,89.0,101.3,38.3,120.0,226.0,3.8,18.5,31.365,75.0,17.447933,94.0,0.0,1,13,6
2025-06-24 14:00:00,90.0,96.2,36.7,119.0,233.0,4.0,17.5,30.715,80.0,14.799459,100.0,0.0,1,14,6
2025-06-24 15:00:00,91.0,89.4,33.9,110.0,246.0,4.6,16.3,30.265001,83.0,11.013882,100.0,0.0,1,15,6
2025-06-24 16:00:00,91.0,82.4,30.4,95.0,263.0,5.6,14.9,30.015001,85.0,9.47012,100.0,0.0,1,16,6
2025-06-24 17:00:00,92.0,88.5,29.5,79.0,279.0,6.6,13.2,29.715,88.0,10.24578,100.0,0.0,1,17,6
2025-06-24 18:00:00,91.0,87.3,27.9,70.0,290.0,9.1,13.3,29.715,89.0,9.360001,100.0,0.0,1,18,6
2025-06-24 19:00:00,91.0,87.8,27.4,58.0,299.0,12.8,13.5,29.565,90.0,7.9036193,100.0,0.0,1,19,6
2025-06-24 20:00:00,90.0,86.4,28.2,47.0,309.0,16.4,13.8,29.465,90.0,6.12,100.0,0.0,1,20,6
2025-06-24 21:00:00,90.0,83.1,29.5,41.0,322.0,19.8,14.2,29.415,90.0,4.39436,100.0,0.0,1,21,6
2025-06-24 22:00:00,89.0,78.2,29.6,37.0,337.0,23.2,14.6,29.265001,91.0,4.2136917,100.0,0.0,1,22,6
2025-06-24 23:00:00,89.0,74.5,29.7,33.0,349.0,26.0,14.9,29.115,91.0,4.5536795,100.0,0.0,1,23,6
2025-06-25 00:00:00,89.0,71.0,30.2,29.0,358.0,28.5,14.8,29.165,91.0,4.3498964,100.0,0.0,2,0,6
2025-06-25 01:00:00,89.0,70.3,31.1,26.0,365.0,30.4,14.5,29.015001,91.0,4.6800003,100.0,0.0,2,1,6
2025-06-25 02:00:00,89.0,76.8,33.5,25.0,372.0,30.9,14.7,29.215,90.0,5.937272,62.0,0.0,2,2,6
2025-06-25 03:00:00,90.0,89.4,36.0,26.0,379.0,28.9,15.6,29.815,86.0,9.565437,60.0,0.0,2,3,6
2025-06-25 04:00:00,91.0,96.2,34.6,29.0,385.0,25.5,17.0,30.465,81.0,11.874544,76.0,0.0,2,4,6
2025-06-25 05:00:00,92.0,69.8,29.7,30.0,388.0,23.9,14.4,30.815,79.0,14.264361,100.0,0.0,2,5,6
2025-06-25 06:00:00,92.0,70.8,28.8,35.0,388.0,21.9,16.7,31.715,74.0,12.324414,91.0,0.0,2,6,6
2025-06-25 07:00:00,92.0,81.3,30.6,44.0,385.0,19.1,19.9,32.215,71.0,13.910169,88.0,0.0,2,7,6
2025-06-25 08:00:00,93.0,86.8,30.7,55.0,377.0,16.1,22.5,32.515,70.0,14.618837,100.0,0.0,2,8,6
2025-06-25 09:00:00,93.0,97.1,31.8,72.0,360.0,12.8,23.9,32.414997,70.0,16.394829,97.0,0.0,2,9,6
2025-06-25 10:00:00,93.0,100.4,34.1,92.0,337.0,9.3,24.7,32.114998,72.0,17.015474,100.0,0.0,2,10,6
2025-06-25 11:00:00,93.0,97.6,36.0,109.0,318.0,6.6,24.6,31.715,73.0,16.954432,100.0,0.0,2,11,6
2025-06-25 12:00:00,92.0,94.8,37.4,121.0,304.0,5.0,23.3,31.265001,77.0,16.454008,98.0,0.0,2,12,6
2025-06-25 13:00:00,92.0,89.9,37.1,128.0,293.0,4.3,21.3,30.665,80.0,16.75064,65.0,0.0,2,13,6
2025-06-25 14:00:00,92.0,84.8,35.7,130.0,296.0,4.2,19.4,30.165,82.0,14.917212,94.0,0.0,2,14,6
2025-06-25 15:00:00,92.0,78.9,33.9,122.0,323.0,4.8,18.0,29.715,84.0,11.901798,100.0,0.0,2,15,6
2025-06-25 16:00:00,92.0,75.4,31.9,108.0,363.0,6.1,16.7,29.565,86.0,9.028754,100.0,0.0,2,16,6
2025-06-25 17:00:00,92.0,87.1,32.4,85.0,391.0,7.2,11.8,29.515001,87.0,6.2145634,100.0,0.0,2,17,6
2025-06-25 18:00:00,93.0,82.4,31.2,76.0,394.0,10.1,12.2,29.765001,87.0,4.452954,100.0,0.0,2,18,6
2025-06-25 19:00:00,93.0,79.4,30.0,64.0,386.0,14.1,12.8,29.615,87.0,3.671294,100.0,0.0,2,19,6
2025-06-25 20:00:00,93.0,78.5,29.7,53.0,384.0,17.5,13.2,29.565,88.0,1.4399999,100.0,0.0,2,20,6
2025-06-25 21:00:00,93.0,75.0,29.2,47.0,404.0,19.8,13.2,29.465,89.0,1.484318,100.0,0.0,2,21,6
2025-06-25 22:00:00,93.0,78.5,29.1,43.0,430.0,21.5,13.1,29.465,89.0,2.5959969,100.0,0.0,2,22,6
2025-06-25 23:00:00,93.0,80.6,29.3,39.0,433.0,22.8,12.8,29.465,88.0,3.0758414,100.0,0.0,2,23,6
2025-06-26 00:00:00,93.0,79.9,30.0,35.0,390.0,23.6,12.3,29.615,88.0,1.8,100.0,0.0,3,0,6
2025-06-26 01:00:00,93.0,78.0,29.3,32.0,324.0,23.9,11.8,29.565,88.0,1.484318,100.0,0.0,3,1,6
2025-06-26 02:00:00,93.0,78.0,29.2,30.0,276.0,24.1,11.6,29.815,86.0,1.9386592,100.0,0.0,3,2,6
2025-06-26 03:00:00,93.0,74.7,29.7,27.0,255.0,24.5,12.0,30.465,81.0,1.0182338,100.0,0.0,3,3,6
2025-06-26 04:00:00,92.0,73.1,28.9,25.0,252.0,24.7,12.7,31.465,75.0,2.3051248,89.0,0.0,3,4,6
2025-06-26 05:00:00,91.0,82.0,31.2,24.0,278.0,27.3,15.4,32.265,71.0,5.3517847,83.0,0.0,3,5,6
2025-06-26 06:00:00,92.0,79.4,30.5,27.0,354.0,26.8,19.3,33.364998,67.0,6.9899354,68.0,0.0,3,6,6
2025-06-26 07:00:00,92.0,97.3,32.2,32.0,460.0,25.9,24.6,33.614998,67.0,10.390226,68.0,0.0,3,7,6
2025-06-26 08:00:00,92.0,117.6,33.8,38.0,547.0,24.1,28.7,33.465,68.0,13.627795,97.0,0.0,3,8,6
2025-06-26 09:00:00,92.0,166.2,42.4,47.0,609.0,20.9,30.5,33.364998,68.0,16.055353,100.0,0.0,3,9,6
2025-06-26 10:00:00,93.0,141.6,36.3,58.0,652.0,16.8,31.0,33.164997,70.0,18.03237,100.0,0.0,3,10,6
2025-06-26 11:00:00,93.0,136.9,35.6,69.0,652.0,13.2,30.4,32.364998,74.0,19.523155,100.0,0.0,3,11,6
2025-06-26 12:00:00,93.0,134.6,35.9,80.0,573.0,10.3,28.7,31.765001,79.0,18.35647,100.0,0.0,3,12,6
2025-06-26 13:00:00,93.0,130.9,36.0,92.0,450.0,7.9,26.0,31.065,83.0,18.043148,100.0,0.0,3,13,6
2025-06-26 14:00:00,93.0,120.6,34.5,97.0,368.0,6.4,22.7,30.665,83.0,15.575981,100.0,0.0,3,14,6
2025-06-26 15:00:00,93.0,103.1,30.0,92.0,376.0,6.0,18.4,30.265001,85.0,12.229406,100.0,0.0,3,15,6
2025-06-26 16:00:00,93.0,89.9,25.5,82.0,425.0,6.5,13.7,30.065,87.0,10.1887,100.0,0.0,3,16,6
2025-06-26 17:00:00,92.0,82.0,23.9,76.0,451.0,7.4,11.3,29.965,87.0,9.9571085,100.0,0.0,3,17,6
2025-06-26 18:00:00,91.0,83.4,24.2,72.0,419.0,10.0,11.5,30.015001,88.0,5.506941,100.0,0.0,3,18,6
2025-06-26 19:00:00,91.0,79.2,24.1,66.0,364.0,13.6,11.8,29.815,89.0,4.6800003,100.0,0.0,3,19,6
2025-06-26 20:00:00,90.0,75.2,24.2,62.0,326.0,16.3,12.1,29.715,90.0,4.73506,100.0,0.0,3,20,6
2025-06-26 21:00:00,90.0,72.4,24.6,62.0,330.0,16.9,12.3,29.665,89.0,5.5887027,100.0,0.0,3,21,6
2025-06-26 22:00:00,89.0,68.7,24.7,63.0,350.0,16.6,12.6,29.615,89.0,6.151683,100.0,0.0,3,22,6
2025-06-26 23:00:00,89.0,64.7,24.7,62.0,350.0,16.8,12.8,29.515001,89.0,6.297428,100.0,0.0,3,23,6
2025-06-27 00:00:00,88.0,63.3,25.4,58.0,306.0,18.1,12.9,29.115,90.0,7.9932966,89.0,0.0,4,0,6
2025-06-27 01:00:00,88.0,60.5,26.1,52.0,242.0,19.9,13.0,29.065,89.0,8.161764,91.0,0.0,4,1,6
2025-06-27 02:00:00,88.0,58.3,26.1,47.0,196.0,21.4,13.6,29.265001,88.0,7.10031,100.0,0.0,4,2,6
2025-06-27 03:00:00,87.0,57.9,26.5,43.0,177.0,22.1,14.6,29.915,85.0,6.519877,100.0,0.0,4,3,6
2025-06-27 04:00:00,87.0,61.9,27.2,40.0,176.0,22.5,16.2,30.965,78.0,6.725354,95.0,0.0,4,4,6
2025-06-27 05:00:00,87.0,43.1,22.9,42.0,204.0,17.7,20.2,31.765001,73.0,8.891343,97.0,0.0,4,5,6
2025-06-27 06:00:00,86.0,47.1,22.6,41.0,287.0,19.5,19.3,30.265001,83.0,12.24,100.0,0.0,4,6,6
2025-06-27 07:00:00,86.0,56.7,25.0,40.0,399.0,21.9,18.1,30.765001,79.0,12.313894,100.0,0.3,4,7,6
2025-06-27 08:00:00,85.0,72.9,29.5,46.0,470.0,22.7,18.3,30.665,78.0,10.703569,100.0,0.2,4,8,6
2025-06-27 09:00:00,85.0,93.6,35.2,64.0,451.0,20.6,21.4,30.465,81.0,12.096214,100.0,0.2,4,9,6
2025-06-27 10:00:00,84.0,103.1,38.8,89.0,392.0,17.0,25.9,30.365,81.0,14.291592,100.0,0.0,4,10,6
2025-06-27 11:00:00,84.0,105.0,41.0,111.0,369.0,14.1,28.7,30.265001,80.0,14.982228,100.0,0.0,4,11,6
2025-06-27 12:00:00,85.0,99.4,39.9,129.0,417.0,12.0,28.2,29.665,80.0,11.792404,100.0,0.0,4,12,6
2025-06-27 13:00:00,85.0,87.1,37.4,144.0,501.0,10.6,26.0,29.415,82.0,13.556282,100.0,0.0,4,13,6
2025-06-27 14:00:00,85.0,87.1,38.6,149.0,601.0,11.6,24.3,28.965,85.0,13.276144,100.0,0.0,4,14,6
2025-06-27 15:00:00,85.0,91.0,40.7,138.0,737.0,16.1,23.6,28.865,86.0,14.05845,100.0,0.2,4,15,6
2025-06-27 16:00:00,86.0,92.7,43.2,118.0,888.0,23.1,23.3,28.915,86.0,13.722565,100.0,1.0,4,16,6
2025-06-27 17:00:00,88.0,80.1,53.9,34.0,970.0,66.9,30.1,28.865,87.0,13.797912,100.0,2.9,4,17,6
2025-06-27 18:00:00,91.0,78.0,49.2,36.0,931.0,63.6,28.5,28.615,89.0,10.739832,100.0,0.8,4,18,6
2025-06-27 19:00:00,93.0,65.0,43.8,38.0,823.0,58.6,26.2,28.365,91.0,11.212135,100.0,2.0,4,19,6
2025-06-27 20:00:00,95.0,61.2,39.6,42.0,722.0,51.8,23.4,28.315,92.0,12.031756,100.0,2.2,4,20,6
2025-06-27 21:00:00,96.0,56.7,33.9,49.0,657.0,41.8,19.6,28.415,91.0,15.192682,100.0,1.0,4,21,6
2025-06-27 22:00:00,97.0,52.3,30.0,57.0,599.0,29.9,15.3,28.465,90.0,13.18308,98.0,0.3,4,22,6
2025-06-27 23:00:00,97.0,50.2,26.2,63.0,534.0,20.3,11.8,28.365,89.0,13.441071,100.0,0.9,4,23,6
2025-06-28 00:00:00,97.0,50.3,24.4,66.0,450.0,14.6,9.8,28.615,90.0,11.592894,100.0,0.0,5,0,6
2025-06-28 01:00:00,97.0,48.5,22.7,68.0,360.0,11.0,8.6,28.565,90.0,12.387348,100.0,0.0,5,1,6
2025-06-28 02:00:00,97.0,43.2,20.4,70.0,290.0,8.5,7.8,28.365,90.0,11.480557,100.0,1.4,5,2,6
2025-06-28 03:00:00,97.0,37.6,17.3,73.0,231.0,6.0,7.1,28.315,89.0,10.495713,100.0,2.3,5,3,6
2025-06-28 04:00:00,96.0,41.0,17.5,76.0,193.0,4.6,6.7,28.615,87.0,10.799999,100.0,1.4,5,4,6
2025-06-28 05:00:00,95.0,50.9,20.4,69.0,233.0,7.3,7.9,28.915,86.0,11.200571,98.0,1.1,5,5,6
